1765976264843927,0,1.6,1.59961,0.115828,-0.016182
1765976264863918,0,1.59999,1.6022,0.129204,-0.01716
1765976264883892,0,1.6,1.60024,-0.0981773,-0.00393688
1765976264903897,0,1.60005,1.59954,-0.0347587,0.0120223
1765976264923901,0,1.60008,1.60025,0.0353623,0.0168327
1765976264943912,0,1.60012,1.60076,0.0257172,0.0130171
1765976264963875,0,1.60014,1.59955,-0.0608676,0.00793332
1765976264983923,0,1.60016,1.60022,0.03359,0.00257567
1765976265003843,0,1.60016,1.59921,-0.0505921,-0.00312742
1765976265023864,0,1.60016,1.59809,-0.0563566,-0.00939464
1765976265043940,0,1.60015,1.60301,0.245241,-0.0129172
1765976265063914,0,1.60016,1.60337,0.0182986,-0.00279583
1765976265083920,0,1.60017,1.6004,-0.148431,0.0183999
